,Date,S&P_Open,S&P_Close,S&P_Volume,PRIME,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,Div_Ratio,EY_Ratio,CS_Index,vo_Open,vo_Close,GF_Open,GF_Close,GF_Volume,Nas_Open,Nas_Close,Nas_Volume,Nk_Open,Nk_Close,Nk_Volume,fx_Price,fx_change%,Close_t-1,return(%),return_class,Close_t+1,return(%)_t+1,return_class_t+1
410,2021-01-19,3781.88,3798.91,4982940000.0,3.25,0.073,1.092,261.564,0.2,52.87,6.7,37.85,66.29,2.64,80.7,23.030001,23.24,1802.0,1839.5,13.0,13132.730469,13197.179688,6229100000.0,28405.490234,28633.460938,58200000.0,1.2731,-0.18,3768.25,0.8136402839514325,1,3851.85,1.3935576257400164,1
411,2021-01-15,3788.73,3768.25,5353060000.0,3.25,0.075,1.097,261.564,0.2,52.25,6.7,37.85,66.29,2.64,80.7,23.52,24.34,1829.4,1829.3,31.0,13099.900391,12998.5,6402970000.0,28777.470703,28519.179688,74100000.0,1.2732,0.77,3795.54,-0.719001775768401,-1,3798.91,0.8136402839514325,1
412,2021-01-14,3814.98,3795.54,5180140000.0,3.25,0.075,1.129,261.564,0.2,53.47,6.7,37.85,66.29,2.64,80.7,22.219999,23.25,1836.7,1850.3,149.0,13174.75,13112.639648,6671090000.0,28442.730469,28698.259766,81900000.0,1.2635,-0.46,3809.84,-0.37534384646074853,0,3768.25,-0.719001775768401,-1
413,2021-01-13,3802.23,3809.84,4590420000.0,3.25,0.08,1.088,261.564,0.2,52.81,6.7,37.85,66.29,2.64,80.7,23.07,22.209999,1858.0,1853.6,189.0,13088.009766,13128.950195,7072920000.0,28140.099609,28456.589844,70900000.0,1.2694,-0.11,3801.19,0.22756031663768692,0,3795.54,-0.37534384646074853,0
414,2021-01-12,3801.62,3801.19,4977210000.0,3.25,0.08,1.138,261.564,0.2,53.08,6.7,37.85,66.29,2.64,80.7,23.49,23.33,1849.0,1842.9,176.0,13062.05957,13072.429688,7181380000.0,28004.369141,28164.339844,78800000.0,1.2708,-0.59,3799.61,0.04158321511944455,0,3809.84,0.22756031663768692,0
415,2021-01-11,3803.14,3799.61,4450500000.0,3.25,0.08,1.132,261.564,0.2,52.15,6.7,37.85,66.29,2.64,80.7,23.309999,24.08,1826.5,1849.6,20.0,13048.780273,13036.429688,6876420000.0,27720.140625,28139.029297,84900000.0,1.2783,0.79,3824.68,-0.6554796741165199,-1,3801.19,0.04158321511944455,0
416,2021-01-08,3815.05,3824.68,4764180000.0,3.25,0.08,1.105,261.564,0.2,52.14,6.7,37.85,66.29,2.64,80.7,22.43,21.559999,1908.0,1834.1,60.0,13160.219727,13201.980469,7223660000.0,27720.140625,28139.029297,84900000.0,1.2683,-0.03,3803.79,0.5491890982414873,1,3799.61,-0.6554796741165199,-1
417,2021-01-07,3764.71,3803.79,5080870000.0,3.25,0.08,1.071,261.564,0.2,50.63,6.7,37.85,66.29,2.64,80.7,23.67,22.370001,1922.6,1912.3,122.0,12867.339844,13067.480469,6777010000.0,27340.460938,27490.130859,98900000.0,1.2687,0.1,3748.14,1.48473642926892,1,3824.68,0.5491890982414873,1
418,2021-01-06,3712.2,3748.14,6049970000.0,3.25,0.078,1.042,261.564,0.2,50.45,6.7,37.85,66.29,2.64,80.7,25.48,25.07,1952.0,1906.9,331.0,12666.150391,12740.790039,7648340000.0,27102.849609,27055.939453,72700000.0,1.2674,0.03,3726.86,0.5709900559720447,1,3803.79,1.48473642926892,1
419,2021-01-05,3698.02,3726.86,4582620000.0,3.25,0.078,0.955,261.564,0.2,49.78,6.7,37.85,66.29,2.64,80.7,26.940001,25.34,1941.7,1952.7,113.0,12665.650391,12818.959961,6904420000.0,27151.380859,27158.630859,55000000.0,1.267,-0.84,3700.65,0.7082539553862169,1,3748.14,0.5709900559720447,1
420,2021-01-04,3764.61,3700.65,5006680000.0,3.25,0.068,0.917,261.564,0.2,47.47,6.7,37.85,66.29,2.64,80.7,23.040001,26.969999,1912.2,1944.7,154.0,12958.519531,12698.450195,6546740000.0,27575.570313,27258.380859,51500000.0,1.2777,0.39,3756.07,-1.4754783590295193,-1,3726.86,0.7082539553862169,1
421,2020-12-31,3733.27,3756.07,3172510000.0,3.25,0.065,0.917,261.564,0.2,48.35,6.7,37.85,66.29,2.64,80.7,22.99,22.75,1897.0,1893.1,127.0,12877.089844,12888.280273,4771390000.0,27559.099609,27444.169922,50600000.0,1.273,-0.22,3732.04,0.64388377402172,1,3700.65,-1.4754783590295193,-1
422,2020-12-30,3736.19,3732.04,3145200000.0,3.25,0.07,0.926,261.564,0.2,48.24,6.7,39.26,66.57,2.55,76.9,22.58,22.77,1879.9,1891.0,444.0,12906.509766,12870.0,5292210000.0,27559.099609,27444.169922,50600000.0,1.2758,-0.46,3727.04,0.13415471795312098,0,3756.07,0.64388377402172,1
423,2020-12-29,3750.01,3727.04,3387030000.0,3.25,0.09,0.935,261.564,0.2,47.85,6.7,39.26,66.57,2.55,76.9,21.610001,23.08,1881.3,1879.7,343.0,12965.389648,12850.219727,4680780000.0,26936.380859,27568.150391,59400000.0,1.2817,-0.22,3735.36,-0.22273622890431347,0,3732.04,0.13415471795312098,0
424,2020-12-28,3723.03,3735.36,3527460000.0,3.25,0.08,0.933,261.564,0.2,47.5,6.7,39.26,66.57,2.55,76.9,22.110001,21.700001,1895.5,1877.2,75.0,12914.639648,12899.419922,5076340000.0,26691.289063,26854.029297,50700000.0,1.2845,-0.19,3703.06,0.8722515973276205,1,3727.04,-0.22273622890431347,0
425,2020-12-24,3694.03,3703.06,1885090000.0,3.25,0.075,0.928,261.564,0.2,48.18,6.7,39.26,66.57,2.55,76.9,22.469999,21.530001,1877.3,1879.9,46.0,12791.540039,12804.730469,3305950000.0,26635.109375,26668.349609,47900000.0,1.2873,0.22,3690.01,0.3536575781637374,0,3735.36,0.8722515973276205,1
426,2020-12-23,3693.42,3690.01,3772630000.0,3.25,0.075,0.955,261.564,0.2,47.94,6.7,39.26,66.57,2.55,76.9,23.49,23.309999,1867.0,1874.7,82.0,12834.94043,12771.110352,7028650000.0,26580.429688,26524.789063,56000000.0,1.2845,-0.48,3687.26,0.07458112528001823,0,3703.06,0.3536575781637374,0
427,2020-12-22,3698.08,3687.26,4023940000.0,3.25,0.078,0.918,261.564,0.2,47.02,6.7,39.26,66.57,2.55,76.9,25.24,24.23,1882.2,1866.6,233.0,12785.219727,12807.919922,5700760000.0,26559.330078,26436.390625,58600000.0,1.2907,0.41,3694.92,-0.20731166033364332,0,3690.01,0.07458112528001823,0
428,2020-12-21,3684.28,3694.92,4732160000.0,3.25,0.078,0.941,261.564,0.2,47.79,6.7,39.26,66.57,2.55,76.9,24.25,25.16,1884.8,1879.2,136.0,12596.139648,12742.519531,5156470000.0,26834.099609,26714.419922,60700000.0,1.2854,0.56,3709.41,-0.39062815919512217,0,3687.26,-0.20731166033364332,0
429,2020-12-18,3722.39,3709.41,7068340000.0,3.25,0.08,0.948,261.564,0.2,49.04,6.7,39.26,66.57,2.55,76.9,22.15,21.57,1882.4,1885.7,276.0,12804.929688,12755.639648,7088670000.0,26775.529297,26763.390625,73800000.0,1.2783,0.5,3722.48,-0.3511100126797233,0,3694.92,-0.39062815919512217,0
430,2020-12-17,3713.65,3722.48,4184930000.0,3.25,0.08,0.93,261.564,0.2,48.34,6.7,39.26,66.57,2.55,76.9,21.98,21.93,1874.2,1887.2,414.0,12730.780273,12764.75,4994090000.0,26744.5,26806.669922,61500000.0,1.2719,-0.18,3701.17,0.5757638800703546,1,3709.41,-0.3511100126797233,0
431,2020-12-16,3696.25,3701.17,4056950000.0,3.25,0.075,0.92,261.564,0.2,47.86,6.7,39.26,66.57,2.55,76.9,22.51,22.5,1856.5,1856.1,1090.0,12611.040039,12658.19043,4561600000.0,26835.589844,26757.400391,61300000.0,1.2742,0.35,3694.62,0.17728480872187619,0,3722.48,0.5757638800703546,1
432,2020-12-15,3666.41,3694.62,4360280000.0,3.25,0.07,0.923,261.564,0.2,47.58,6.7,39.26,66.57,2.55,76.9,24.0,22.889999,1833.5,1852.3,961.0,12543.259766,12595.05957,4377950000.0,26683.109375,26687.839844,59300000.0,1.2697,-0.49,3647.49,1.2921214314501237,1,3701.17,0.17728480872187619,0
433,2020-12-14,3675.27,3647.49,4594920000.0,3.25,0.06,0.892,261.564,0.2,47.02,6.7,39.26,66.57,2.55,76.9,22.67,24.719999,1835.5,1828.7,258.0,12447.44043,12440.040039,4458140000.0,26659.529297,26732.439453,60000000.0,1.276,-0.09,3663.46,-0.4359266922526861,0,3694.62,1.2921214314501237,1
434,2020-12-11,3656.08,3663.46,4367150000.0,3.25,0.065,0.893,261.564,0.2,46.59,6.7,39.26,66.57,2.55,76.9,22.49,23.309999,1838.5,1839.8,109.0,12336.790039,12377.870117,4268140000.0,26732.849609,26652.519531,74900000.0,1.2772,0.27,3668.1,-0.12649600610670025,0,3647.49,-0.4359266922526861,0
435,2020-12-10,3659.13,3668.1,4618240000.0,3.25,0.07,0.908,261.564,0.2,46.76,6.7,39.26,66.57,2.55,76.9,22.120001,22.52,1833.2,1833.6,177.0,12247.549805,12405.80957,4470060000.0,26688.5,26756.240234,69200000.0,1.2737,-0.6,3672.82,-0.12851160688517962,0,3663.46,-0.12649600610670025,0
436,2020-12-09,3705.98,3672.82,5209940000.0,3.25,0.07,0.941,261.564,0.2,45.48,6.7,39.26,66.57,2.55,76.9,20.66,22.27,1867.1,1834.6,215.0,12591.69043,12338.950195,5131720000.0,26526.339844,26817.939453,61800000.0,1.2814,0.0,3702.25,-0.7949220068876991,-1,3668.1,-0.12851160688517962,0
437,2020-12-08,3683.05,3702.25,4549670000.0,3.25,0.068,0.913,261.564,0.2,45.64,6.7,39.26,66.57,2.55,76.9,21.65,20.68,1863.0,1870.8,121.0,12503.169922,12582.769531,4758170000.0,26380.320313,26467.080078,55100000.0,1.2814,0.14,3691.96,0.2787137455443711,0,3672.82,-0.7949220068876991,-1
438,2020-12-07,3694.73,3691.96,4788560000.0,3.25,0.07,0.928,261.564,0.2,45.72,6.7,39.26,66.57,2.55,76.9,22.040001,21.299999,1836.5,1861.8,1427.0,12461.0,12519.950195,4741690000.0,26894.25,26547.439453,61600000.0,1.2796,0.13,3699.12,-0.19355954929820754,0,3702.25,0.2787137455443711,0
439,2020-12-04,3670.94,3699.12,5086370000.0,3.25,0.075,0.969,261.564,0.2,46.23,6.7,39.26,66.57,2.55,76.9,21.049999,20.790001,1840.7,1835.9,1213.0,12399.320313,12464.230469,5044210000.0,26697.259766,26751.240234,61600000.0,1.278,-0.62,3666.72,0.8836235109307526,1,3691.96,-0.19355954929820754,0
440,2020-12-03,3668.28,3666.72,5091760000.0,3.25,0.075,0.92,261.564,0.2,45.65,6.7,39.26,66.57,2.55,76.9,21.24,21.280001,1829.2,1836.8,1765.0,12369.259766,12377.179688,5182100000.0,26740.300781,26809.369141,69500000.0,1.286,-0.45,3669.01,-0.062414656814792496,0,3699.12,0.8836235109307526,1
441,2020-12-02,3653.78,3669.01,5029620000.0,3.25,0.075,0.948,261.564,0.2,45.23,6.7,39.26,66.57,2.55,76.9,21.0,21.17,1811.3,1825.7,771.0,12285.75,12349.370117,5150820000.0,26884.990234,26800.980469,80200000.0,1.2918,-0.11,3662.45,0.17911507324333167,0,3666.72,-0.062414656814792496,0
442,2020-12-01,3645.87,3662.45,5403660000.0,3.25,0.08,0.934,261.564,0.2,44.54,6.7,39.26,66.57,2.55,76.9,20.209999,20.77,1775.0,1814.1,1859.0,12313.360352,12355.110352,6467180000.0,26624.199219,26787.539063,73200000.0,1.2932,-0.52,3621.63,1.1271167954760621,1,3669.01,0.17911507324333167,0
443,2020-11-30,3634.18,3621.63,6291400000.0,3.25,0.075,0.844,260.352,0.1,45.2,6.9,36.66,66.57,2.73,76.9,22.639999,20.57,1785.0,1775.7,3145.0,12224.25,12198.740234,7693430000.0,26830.099609,26433.619141,147700000.0,1.3,0.08,3638.35,-0.4595489713743813,0,3662.45,1.1271167954760621,1
444,2020-11-27,3638.55,3638.35,2778450000.0,3.25,0.073,0.842,260.352,0.1,45.58,6.9,35.3,66.99,2.83,80.4,21.52,20.84,1806.1,1781.9,71804.0,12159.179688,12205.849609,3401890000.0,26530.279297,26644.710938,86200000.0,1.299,-0.18,3629.65,0.23969253233782367,0,3621.63,-0.4595489713743813,0
445,2020-11-25,3635.5,3629.65,4902560000.0,3.25,0.08,0.878,260.352,0.1,45.58,6.9,35.3,66.99,2.83,80.4,21.65,21.25,1801.4,1805.7,205754.0,12053.889648,12094.400391,4425030000.0,26468.519531,26296.859375,92500000.0,1.3,0.05,3635.41,-0.15844155129682108,0,3638.35,0.23969253233782367,0
446,2020-11-24,3594.52,3635.41,6267570000.0,3.25,0.08,0.882,260.352,0.1,44.71,6.9,35.3,66.99,2.83,80.4,22.040001,21.639999,1829.3,1804.8,1041.0,11939.330078,12036.790039,6277790000.0,25901.449219,26165.589844,81700000.0,1.2994,-0.63,3577.59,1.6161717804443692,1,3629.65,-0.15844155129682108,0
447,2020-11-23,3566.82,3577.59,5036290000.0,3.25,0.07,0.857,260.352,0.1,42.91,6.9,35.3,66.99,2.83,80.4,23.66,22.66,1834.8,1837.8,843.0,11916.759766,11880.629883,5360830000.0,25486.830078,25527.369141,63400000.0,1.3077,-0.15,3557.54,0.5635916953850183,1,3635.41,1.6161717804443692,1
448,2020-11-20,3579.31,3557.54,4218970000.0,3.25,0.058,0.829,260.352,0.1,41.99,6.9,35.3,66.99,2.83,80.4,23.43,23.700001,1871.2,1872.6,1900.0,11892.700195,11854.969727,5319340000.0,25486.830078,25527.369141,63400000.0,1.3096,0.19,3581.87,-0.6792541326178764,-1,3577.59,0.5635916953850183,1
449,2020-11-19,3559.41,3581.87,4347200000.0,3.25,0.06,0.854,260.352,0.1,41.57,6.9,35.3,66.99,2.83,80.4,23.620001,23.110001,1865.8,1861.1,59.0,11779.040039,11904.709961,5322580000.0,25628.730469,25634.339844,82000000.0,1.3071,-0.08,3567.79,0.39464206133208307,0,3557.54,-0.6792541326178764,-1
450,2020-11-18,3612.09,3567.79,5274450000.0,3.25,0.075,0.882,260.352,0.1,41.64,6.9,35.3,66.99,2.83,80.4,22.860001,23.84,1873.5,1873.5,152.0,11896.05957,11801.599609,4699160000.0,25860.550781,25728.140625,69200000.0,1.3081,-0.16,3609.53,-1.1563832410313872,-1,3581.87,0.39464206133208307,0
451,2020-11-17,3610.31,3609.53,4799570000.0,3.25,0.08,0.872,260.352,0.1,41.24,6.9,35.3,66.99,2.83,80.4,22.84,22.709999,1888.4,1884.5,59.0,11913.349609,11899.339844,4122770000.0,26043.449219,26014.619141,84800000.0,1.3102,0.23,3626.91,-0.4791957892531013,0,3567.79,-1.1563832410313872,-1
452,2020-11-16,3600.16,3626.91,5281980000.0,3.25,0.075,0.906,260.352,0.1,41.14,6.9,35.3,66.99,2.83,80.4,23.66,22.450001,1874.6,1887.3,6.0,11847.110352,11924.129883,4138920000.0,25652.689453,25906.929688,84900000.0,1.3072,-0.45,3585.15,1.1648048198820067,1,3609.53,-0.4791957892531013,0
453,2020-11-13,3552.57,3585.15,4709670000.0,3.25,0.083,0.893,260.352,0.1,39.93,6.9,35.3,66.99,2.83,80.4,24.940001,23.1,1877.0,1885.7,240.0,11794.94043,11829.290039,3640680000.0,25405.640625,25385.869141,77600000.0,1.3131,-0.06,3537.01,1.361036581745595,1,3626.91,1.1648048198820067,1
454,2020-11-12,3562.67,3537.01,4890120000.0,3.25,0.085,0.885,260.352,0.1,40.9,6.9,35.3,66.99,2.83,80.4,24.389999,25.35,1869.0,1872.6,220.0,11802.5,11709.589844,3862690000.0,25439.349609,25520.880859,80500000.0,1.3139,0.59,3572.66,-0.9978559392721288,-1,3585.15,1.361036581745595,1
455,2020-11-11,3563.22,3572.66,4609970000.0,3.25,0.09,0.958,260.352,0.1,41.23,6.9,35.3,66.99,2.83,80.4,25.01,23.450001,1878.8,1860.7,222.0,11656.650391,11786.429688,3823270000.0,25145.660156,25349.599609,102500000.0,1.3062,0.25,3545.53,0.7651888434169123,1,3537.01,-0.9978559392721288,-1
456,2020-11-10,3543.26,3545.53,6024230000.0,3.25,0.09,0.972,260.352,0.1,41.18,6.9,35.3,66.99,2.83,80.4,25.360001,24.799999,1879.3,1875.4,276.0,11622.44043,11553.860352,4712950000.0,25087.300781,24905.589844,128200000.0,1.3029,0.17,3550.5,-0.13998028446697083,0,3572.66,0.7651888434169123,1
457,2020-11-09,3583.04,3550.5,8556610000.0,3.25,0.088,0.958,260.352,0.1,40.05,6.9,35.3,66.99,2.83,80.4,24.799999,25.75,1955.6,1853.2,745.0,12046.660156,11713.780273,5823620000.0,24568.839844,24839.839844,67000000.0,1.3007,-0.37,3509.44,1.1699872344305629,1,3545.53,-0.13998028446697083,0
458,2020-11-06,3508.34,3509.44,4833950000.0,3.25,0.083,0.82,260.352,0.1,36.97,6.9,35.3,66.99,2.83,80.4,27.870001,24.860001,1940.8,1950.3,304.0,11869.900391,11895.230469,4156030000.0,24076.220703,24325.230469,73200000.0,1.3055,0.06,3510.45,-0.028771240154389425,0,3550.5,1.1699872344305629,1
459,2020-11-05,3485.74,3510.45,4841190000.0,3.25,0.085,0.776,260.352,0.1,38.56,6.9,35.3,66.99,2.83,80.4,27.559999,27.58,1901.7,1945.3,135.0,11816.330078,11890.929688,3823380000.0,23776.199219,24105.279297,78600000.0,1.3047,-0.7,3443.44,1.946019097181881,1,3509.44,-0.028771240154389425,0
460,2020-11-04,3406.46,3443.44,4783040000.0,3.25,0.083,0.768,260.352,0.1,38.97,6.9,35.3,66.99,2.83,80.4,36.790001,29.57,1893.8,1894.6,782.0,11443.769531,11590.780273,3606820000.0,23619.580078,23695.230469,81600000.0,1.3139,0.07,3369.16,2.204703843094427,1,3510.45,1.946019097181881,1
461,2020-11-03,3336.25,3369.16,4220070000.0,3.25,0.09,0.882,260.352,0.1,37.44,6.9,35.3,66.99,2.83,80.4,36.439999,35.549999,1891.5,1908.5,712.0,11038.660156,11160.570313,3190710000.0,23110.740234,23295.480469,69700000.0,1.313,-0.64,3310.24,1.779931364493211,1,3443.44,2.204703843094427,1
462,2020-11-02,3296.2,3310.24,4310590000.0,3.25,0.083,0.849,260.352,0.1,36.6,6.9,35.3,66.99,2.83,80.4,38.57,37.130001,1872.9,1890.4,190.0,11010.450195,10957.610352,3196720000.0,23110.740234,23295.480469,69700000.0,1.3215,-0.77,3269.96,1.231819349472157,1,3369.16,1.779931364493211,1
463,2020-10-30,3293.59,3269.96,4840450000.0,3.25,0.083,0.86,260.352,0.1,35.64,6.9,35.3,66.99,2.83,80.4,40.810001,38.02,1862.8,1877.4,725.0,11103.469727,10911.589844,3662840000.0,23320.710938,22977.130859,76700000.0,1.3317,-0.05,3310.11,-1.21295062701844,-1,3310.24,1.231819349472157,1
464,2020-10-29,3277.17,3310.11,4903070000.0,3.25,0.083,0.835,260.352,0.1,35.94,6.9,35.3,66.99,2.83,80.4,38.799999,37.59,1876.1,1865.6,240.0,11064.469727,11185.589844,3222460000.0,23170.759766,23331.939453,57500000.0,1.3323,0.03,3271.03,1.1947307117329993,1,3269.96,-1.21295062701844,-1
465,2020-10-28,3342.48,3271.03,5129860000.0,3.25,0.09,0.781,260.352,0.1,37.27,6.9,35.3,66.99,2.83,80.4,34.689999,40.279999,1870.9,1876.2,277.0,11230.900391,11004.870117,3912580000.0,23372.609375,23418.509766,67100000.0,1.3319,1.02,3390.68,-3.528790685054315,-1,3310.11,1.1947307117329993,1
466,2020-10-27,3403.15,3390.68,3946990000.0,3.25,0.09,0.778,260.352,0.1,39.34,6.9,35.3,66.99,2.83,80.4,32.040001,33.349998,1904.6,1908.8,176.0,11409.339844,11431.349609,3079530000.0,23376.960938,23485.800781,52700000.0,1.3184,-0.17,3400.97,-0.30256074002416855,0,3271.03,-3.528790685054315,-1
467,2020-10-26,3441.42,3400.97,3988080000.0,3.25,0.08,0.801,260.352,0.1,38.39,6.9,35.3,66.99,2.83,80.4,29.379999,32.459999,1895.5,1902.7,242.0,11440.639648,11358.94043,3186950000.0,23520.779297,23494.339844,41700000.0,1.3207,0.66,3465.39,-1.8589538262648668,-1,3390.68,-0.30256074002416855,0
468,2020-10-23,3464.9,3465.39,3646570000.0,3.25,0.083,0.841,260.352,0.1,39.73,6.9,35.3,66.99,2.83,80.4,28.469999,27.549999,1899.9,1902.0,287.0,11536.009766,11548.280273,3134240000.0,23558.710938,23516.589844,49200000.0,1.3121,-0.09,3453.49,0.34457896215133366,0,3400.97,-1.8589538262648668,-1
469,2020-10-22,3438.5,3453.49,4163630000.0,3.25,0.085,0.848,260.352,0.1,40.46,6.9,35.3,66.99,2.83,80.4,30.1,28.110001,1924.3,1901.1,899.0,11526.969727,11506.009766,3414590000.0,23525.589844,23474.269531,44900000.0,1.3133,-0.09,3435.56,0.5218945382994282,1,3465.39,0.34457896215133366,0
470,2020-10-21,3439.91,3435.56,4097750000.0,3.25,0.09,0.816,260.352,0.1,39.88,6.9,35.3,66.99,2.83,80.4,29.120001,28.65,1913.6,1924.6,1202.0,11530.389648,11484.69043,3445520000.0,23615.519531,23639.460938,53300000.0,1.3145,0.16,3443.12,-0.21956829851994547,0,3453.49,0.5218945382994282,1
471,2020-10-20,3439.38,3443.12,3901260000.0,3.25,0.095,0.797,260.352,0.1,41.37,6.9,35.3,66.99,2.83,80.4,28.809999,29.35,1901.3,1910.4,329.0,11531.830078,11516.490234,3483200000.0,23587.869141,23567.039063,48700000.0,1.3124,-0.52,3426.92,0.47272769717413354,0,3435.56,-0.21956829851994547,0
472,2020-10-19,3493.66,3426.92,4086200000.0,3.25,0.09,0.761,260.352,0.1,40.69,6.9,35.3,66.99,2.83,80.4,27.360001,29.18,1907.3,1906.4,43.0,11732.339844,11478.879883,3455430000.0,23543.689453,23671.130859,46300000.0,1.3192,0.04,3483.81,-1.6329822808936159,-1,3443.12,0.47272769717413354,0
473,2020-10-16,3493.5,3483.81,4675890000.0,3.25,0.09,0.744,260.352,0.1,40.7,6.9,35.3,66.99,2.83,80.4,27.16,27.41,1898.5,1900.8,53.0,11761.830078,11671.55957,3156270000.0,23478.400391,23410.630859,48100000.0,1.3187,-0.24,3483.34,0.013492797142966232,0,3426.92,-1.6329822808936159,-1
474,2020-10-15,3453.72,3483.34,3717640000.0,3.25,0.095,0.731,260.352,0.1,40.84,6.9,35.3,66.99,2.83,80.4,27.1,26.969999,1897.3,1903.2,254.0,11559.879883,11713.870117,3304490000.0,23548.449219,23507.230469,48300000.0,1.3219,0.56,3488.67,-0.15278028589691564,0,3483.81,0.013492797142966232,0
475,2020-10-14,3515.47,3488.67,3840630000.0,3.25,0.1,0.722,260.352,0.1,40.86,6.9,35.3,66.99,2.83,80.4,25.719999,26.4,1889.7,1901.3,33.0,11889.070313,11768.730469,3393010000.0,23545.660156,23626.730469,54000000.0,1.3145,0.06,3511.93,-0.6623138843883496,-1,3483.34,-0.15278028589691564,0
476,2020-10-13,3534.01,3511.93,3605150000.0,3.25,0.093,0.727,260.352,0.1,40.03,6.9,35.3,66.99,2.83,80.4,25.67,26.07,1921.9,1888.5,191.0,11901.759766,11863.900391,3607730000.0,23667.900391,23601.779297,47200000.0,1.3137,0.2,3534.22,-0.6306907889152334,-1,3488.67,-0.6623138843883496,-1
477,2020-10-12,3500.02,3534.22,3428970000.0,3.25,0.09,0.777,260.352,0.1,39.22,6.9,35.3,66.99,2.83,80.4,25.65,25.07,1924.0,1922.5,96.0,11732.330078,11876.259766,3862990000.0,23588.740234,23558.689453,44900000.0,1.3111,-0.05,3477.14,1.641578998832372,1,3511.93,-0.6306907889152334,-1
478,2020-10-09,3459.67,3477.14,3939060000.0,3.25,0.093,0.775,260.352,0.1,40.44,6.9,35.3,66.99,2.83,80.4,26.200001,25.0,1909.3,1919.5,580.0,11487.599609,11579.94043,3475620000.0,23713.859375,23619.689453,56100000.0,1.3118,-0.58,3446.83,0.8793587151092438,1,3534.22,1.641578998832372,1
479,2020-10-08,3434.28,3446.83,3856190000.0,3.25,0.088,0.765,260.352,0.1,41.04,6.9,35.3,66.99,2.83,80.4,27.65,26.360001,1893.0,1888.6,348.0,11443.349609,11420.980469,3486530000.0,23506.339844,23647.070313,56300000.0,1.3194,-0.45,3419.44,0.8010083522448083,1,3477.14,0.8793587151092438,1
480,2020-10-07,3384.56,3419.44,3807830000.0,3.25,0.088,0.785,260.352,0.1,39.82,6.9,35.3,66.99,2.83,80.4,29.26,28.059999,1874.1,1883.6,50.0,11271.679688,11364.599609,3891460000.0,23272.449219,23422.820313,52100000.0,1.3253,-0.41,3360.97,1.7396763434365752,1,3446.83,0.8010083522448083,1
481,2020-10-06,3408.74,3360.97,4443380000.0,3.25,0.088,0.742,260.352,0.1,40.52,6.9,35.3,66.99,2.83,80.4,28.049999,29.48,1906.6,1901.1,968.0,11314.530273,11154.599609,4360550000.0,23420.070313,23433.730469,57700000.0,1.3307,0.32,3408.6,-1.3973478847620755,-1,3419.44,1.7396763434365752,1
482,2020-10-05,3367.27,3408.6,3686920000.0,3.25,0.085,0.762,260.352,0.1,39.12,6.9,35.3,66.99,2.83,80.4,29.52,27.959999,1898.9,1912.5,1360.0,11169.110352,11332.490234,3597940000.0,23254.279297,23312.140625,59500000.0,1.3265,-0.32,3348.42,1.7972655760030054,1,3360.97,-1.3973478847620755,-1
483,2020-10-02,3338.94,3348.42,3961550000.0,3.25,0.085,0.696,260.352,0.1,36.9,6.9,35.3,66.99,2.83,80.4,28.870001,27.629999,1893.9,1900.2,530.0,11082.530273,11075.019531,3715090000.0,23294.800781,23029.900391,86300000.0,1.3307,0.15,3380.8,-0.9577614765735952,-1,3408.6,1.7972655760030054,1
484,2020-10-01,3385.87,3380.8,4070530000.0,3.25,0.083,0.677,260.352,0.1,38.51,6.9,35.3,66.99,2.83,80.4,25.780001,26.700001,1884.1,1908.4,730.0,11291.990234,11326.509766,3978100000.0,23478.849609,23185.119141,88200000.0,1.3287,-0.24,3363.0,0.5292893250074393,1,3348.42,-0.9577614765735952,-1
485,2020-09-30,3341.21,3363.0,4722530000.0,3.25,0.085,0.677,260.19,0.1,40.05,7.9,28.91,66.99,3.46,80.4,26.690001,26.370001,1893.0,1887.5,600.0,11092.900391,11167.509766,4228200000.0,23478.849609,23185.119141,88200000.0,1.3319,-0.51,3335.47,0.825370937229242,1,3380.8,0.5292893250074393,1
486,2020-09-29,3350.92,3335.47,3651880000.0,3.25,0.085,0.645,260.19,0.1,39.03,7.9,34.27,67.4,2.92,74.1,26.809999,26.27,1876.5,1894.3,3283.0,11109.0,11085.25,3363870000.0,23410.5,23539.099609,61300000.0,1.3387,0.11,3351.6,-0.48126268051080406,0,3363.0,0.825370937229242,1
487,2020-09-28,3333.9,3351.6,3946060000.0,3.25,0.088,0.663,260.19,0.1,40.47,7.9,34.27,67.4,2.92,74.1,27.15,26.190001,1872.8,1872.8,10455.0,11084.379883,11117.530273,3562900000.0,23391.960938,23511.619141,82000000.0,1.3372,-0.09,3298.46,1.6110548559024476,1,3335.47,-0.48126268051080406,0
488,2020-09-25,3236.66,3298.46,3792220000.0,3.25,0.09,0.659,260.19,0.1,40.06,7.9,34.27,67.4,2.92,74.1,28.17,26.379999,1856.3,1857.7,4.0,10680.459961,10913.55957,3767230000.0,23217.330078,23204.619141,72200000.0,1.3384,0.16,3246.59,1.5976763311659277,1,3351.6,1.6110548559024476,1
