year_month,S&P_Open,S&P_Close,S&P_Volume,Close_t-1,return(%),return_class,Close_t+1,t+1_return(%),t+1_return_class,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,EY_Ratio,Put/Call_Ratio,R_Open,R_Close,R_Volume,G_Open,G_Close,G_Volume,GF_Open,GF_Close,GF_Volume,Nas_Open,Nas_Close,Nas_Volume,Nk_Open,Nk_Close,Nk_Volume,fx_Price,fx_change%,vo_Open,vo_Close,Div_Ratio,CS_Index
2004-2,1131.13,1144.94,27985600000.0,1131.13,1.2209029908144902,1,1126.21,-1.635893583943265,1.0,0.897,4.392,186.7,0.2,34.68473684210526,5.6,22.46,4.45,1.7343864229768438,580.76001,585.559998,27985600000.0,397.2,402.7,1664.0,415.7,402.2,132663.0,2072.129883,2029.819946,35916840000,10784.929688,11041.919922,1282100000,1.3353,0.82,17.450001,14.55,28.34,94.4
2004-1,1111.92,1131.13,32820000000.0,1111.92,1.7276422764227675,1,1144.94,1.2209029908144902,1.0,0.897,4.392,186.3,0.2,34.31,5.7,22.73,4.4,1.7343864229768438,556.909973,580.76001,33101350000.0,397.2,402.7,1664.0,415.7,402.2,132663.0,2011.079956,2066.149902,45972690000,10787.830078,10783.610352,1436200000,1.3245,2.13,17.959999,16.629999,28.15,103.8
2003-12,1058.2,1111.92,27839130000.0,1058.2,5.076545076545079,2,1131.13,1.7276422764227675,1.0,0.897,4.392,185.5,0.4,32.12904761904762,5.7,22.17,4.51,1.7343864229768438,546.51001,556.909973,27839130000.0,397.2,402.7,1664.0,397.2,415.7,10267.0,1972.969971,2003.369995,35470880000,10006.129883,10676.639648,1274000000,1.2969,-0.22,16.74,18.309999,27.95,92.6
2003-11,1050.71,1058.2,24463220000.0,1050.71,0.7128513100665272,1,1111.92,5.076545076545079,2.0,0.91,3.932,185.0,0.3,31.108333333333334,5.8,23.15,4.32,1.7343864229768438,528.219971,546.51001,24463220000.0,385.5,384.3,83.0,382.8,396.8,165003.0,1941.310059,1960.26001,34049930000,10693.660156,10100.570313,1273100000,1.2997,-1.5,16.33,16.32,27.49,93.7
2003-10,995.97,1050.71,32298500000.0,995.97,5.49614948241413,2,1058.2,0.7128513100665272,1.0,0.91,3.932,184.9,0.1,30.338260869565215,6.0,24.75,4.04,1.7343864229768438,487.679993,528.219971,32298500000.0,385.5,384.3,83.0,385.5,384.5,3594.0,1797.069946,1932.209961,41226870000,10232.570313,10559.589844,1960300000,1.3195,-2.46,22.809999,16.1,26.99,89.6
2003-9,1008.01,995.97,29940110000.0,1008.01,-1.1944325949147294,1,1050.71,5.49614948241413,2.0,0.918,4.415,185.1,-0.1,28.31142857142857,6.1,26.42,3.78,1.7343864229768438,497.420013,487.679993,29940110000.0,354.1,346.1,2275.0,375.0,385.4,16207.0,1817.920044,1786.939941,39917180000,10399.530273,10219.049805,1829800000,1.3528,-2.42,19.309999,22.719999,26.53,87.7
2003-8,990.31,1008.01,24881470000.0,990.31,1.7873191222950435,1,995.97,-1.1944325949147294,1.0,0.918,4.415,184.5,0.3,31.573809523809523,6.1,26.57,3.76,1.7343864229768438,476.019989,497.420013,24881470000.0,354.1,346.1,2275.0,354.1,375.7,5743.0,1731.630005,1810.449951,30294060000,9646.660156,10343.549805,1736200000,1.3864,-1.32,20.059999,18.629999,26.39,89.3
2003-7,974.5,990.31,31553200000.0,974.5,1.6223704463827548,1,1008.01,1.7873191222950435,1.0,0.868,3.549,183.7,0.4,30.754545454545454,6.2,27.65,3.62,1.7343864229768438,448.350006,476.019989,31553200000.0,351.4,351.4,3.0,351.4,354.0,86330.0,1617.300049,1735.02002,38212570000,9097.610352,9563.209961,1894200000,1.405,4.32,20.49,19.49,26.27,90.9
2003-6,963.59,974.5,31219400000.0,963.59,1.1322242862628265,1,990.31,1.6223704463827548,1.0,1.077,3.856,183.1,0.3,30.66238095238095,6.3,28.6,3.5,1.7343864229768438,441.0,448.369995,31219400000.0,339.0,342.1,1.0,339.0,364.5,164025.0,1612.099976,1622.800049,41170990000,8490.219727,9083.110352,1717500000,1.3468,-1.45,20.35,19.52,26.07,89.7
2003-5,916.92,963.59,30952100000.0,916.92,5.089866073376093,2,974.5,1.1322242862628265,1.0,1.077,3.856,182.9,0.1,28.108571428571427,6.1,28.24,3.54,1.7343864229768438,398.679993,441.0,30952100000.0,339.0,342.1,1.0,339.0,364.5,164025.0,1463.0,1595.910034,38423310000,7804.029785,8424.509766,1234700000,1.3666,-4.65,21.35,19.469999,26.13,92.1
2003-4,848.18,916.92,29669610000.0,848.18,8.104411799382207,2,963.59,5.089866073376093,2.0,1.095,3.827,183.2,-0.2,28.170476190476194,6.0,28.05,3.57,1.7343864229768438,364.540009,398.679993,29681610000.0,336.0,334.3,434.0,336.0,339.1,3097.0,1347.540039,1464.310059,30761430000,7907.129883,7831.419922,1133400000,1.4333,-2.37,29.58,21.209999,26.12,86.0
2003-3,841.15,848.18,30080030000.0,841.15,0.8357605658919305,1,916.92,8.104411799382207,2.0,1.397,3.977,183.9,-0.4,33.513333333333335,5.9,27.92,3.58,1.7343864229768438,360.519989,364.540009,30080030000.0,318.8,318.8,2837.0,349.2,335.9,6100.0,1344.209961,1341.170044,31136990000,8397.150391,7972.709961,1062200000,1.4681,-1.04,29.780001,29.15,26.1,77.6
2003-2,855.7,841.15,25235300000.0,855.7,-1.700362276498781,1,848.18,0.8357605658919305,1.0,1.397,3.977,183.6,0.2,35.828421052631576,5.9,28.46,3.51,1.7343864229768438,372.170013,360.519989,25235300000.0,318.8,318.8,2837.0,368.0,350.2,6928.0,1324.73999,1337.52002,24374040000,8285.549805,8363.040039,977500000,1.4835,-2.48,32.450001,29.629999,26.17,79.9
2003-1,879.82,855.7,30749580000.0,879.82,-2.741469846104885,0,841.15,-1.700362276498781,1.0,1.397,3.977,182.6,0.5,32.94714285714286,5.8,31.43,3.18,1.7343864229768438,383.089996,372.170013,30749580000.0,318.8,318.8,2837.0,346.1,368.3,8298.0,1346.930054,1320.910034,30898030000,8669.889648,8339.94043,1051300000,1.5212,-3.27,28.74,31.17,26.29,82.4
2002-12,936.31,879.82,25993640000.0,936.31,-6.033258215761863,0,855.7,-2.741469846104885,0.0,1.397,3.977,181.8,0.4,29.460952380952378,6.0,32.59,3.07,1.7343864229768438,406.359985,383.089996,25993640000.0,318.8,318.8,2837.0,318.8,316.8,54551.0,1507.939941,1335.51001,29122630000,9208.610352,8578.950195,911500000,1.5727,0.5,28.35,28.620001,26.33,86.7
2002-11,885.76,936.31,29200960000.0,885.76,5.706963511560689,2,879.82,-6.033258215761863,0.0,1.397,3.977,181.5,0.2,26.352105263157895,5.9,32.03,3.12,1.7343864229768438,373.5,406.350006,29170060000.0,318.8,318.8,2837.0,318.8,316.8,54551.0,1320.949951,1478.780029,35673650000,8651.669922,9215.55957,1119100000,1.5649,0.42,31.57,27.5,26.12,84.2
2002-10,815.28,885.76,37856310000.0,815.28,8.644882739672262,2,936.31,5.706963511560689,2.0,1.552,3.699,181.2,0.2,28.836521739130436,5.7,29.24,3.42,1.7343864229768438,362.269989,373.5,37856310000.0,322.0,320.9,2837.0,322.0,318.0,3849.0,1180.26001,1329.75,38730160000,9289.530273,8640.480469,1057900000,1.5584,-1.8,37.25,31.139999,25.97,80.6
2002-9,916.07,815.28,27723710000.0,916.07,-11.00243431178841,0,885.76,8.644882739672262,2.0,1.642,4.401,180.8,0.2,29.6635,5.7,28.89,3.46,1.7343864229768438,390.959991,362.269989,27723710000.0,303.2,304.0,217.0,303.2,312.4,3256.0,1302.670044,1172.060059,29029680000,9564.900391,9383.290039,1001300000,1.5869,1.81,37.119999,39.689999,25.86,86.1
2002-8,911.62,916.07,29298400000.0,911.62,0.4881419889866441,1,815.28,-11.00243431178841,0.0,1.642,4.401,180.5,0.2,28.385,5.7,31.53,3.17,1.7343864229768438,392.420013,390.959991,29298400000.0,303.2,304.0,217.0,303.2,312.4,3256.0,1322.469971,1314.849976,31490760000,9912.589844,9619.299805,987400000,1.5587,-1.6,32.77,32.639999,26.04,87.6
2002-7,989.82,911.62,42228720000.0,989.82,-7.900426340142657,0,916.07,0.4881419889866441,1.0,1.677,4.815,180.0,0.3,26.966190476190473,5.8,32.46,3.08,1.7343864229768438,462.630005,392.420013,42228720000.0,314.0,314.0,20.0,314.0,303.2,28530.0,1457.040039,1328.26001,45237670000,10655.0,9877.94043,1140500000,1.584,4.29,25.709999,32.029999,26.25,88.1
2002-6,1067.14,989.82,29981510000.0,1067.14,-7.245534793935195,0,911.62,-7.900426340142657,0.0,1.72,5.058,179.6,0.2,25.5185,5.8,37.92,2.64,1.7343864229768438,487.470001,462.640015,28503770000.0,309.1,309.1,436.0,326.6,313.5,5817.0,1613.5,1463.209961,36638230000,11804.040039,10621.839844,795700000,1.5188,-0.93,20.98,25.4,26.41,92.4
2002-5,1076.92,1067.14,26905500000.0,1076.92,-0.9081454518441455,1,989.82,-7.245534793935195,0.0,1.72,5.058,179.5,0.1,27.041363636363634,5.8,41.41,2.41,1.7343864229768438,510.670013,487.470001,26874200000.0,309.1,309.1,436.0,309.1,326.5,29743.0,1683.76001,1615.72998,39802810000,11540.089844,11763.700195,0,1.533,-2.22,21.440001,19.98,26.26,96.9
2002-4,1147.39,1076.92,28568900000.0,1147.39,-6.141765223681575,0,1067.14,-0.9081454518441455,1.0,1.76,5.428,179.3,0.1,26.179090909090913,5.9,43.81,2.28,1.7343864229768438,506.459991,510.670013,28568900000.0,302.6,303.2,436.0,302.6,308.9,2226.0,1834.589966,1688.22998,38648510000,11106.070313,11492.540039,0,1.5678,-1.74,18.99,21.91,26.09,93.0
2002-3,1106.73,1147.39,26563200000.0,1106.73,3.673886133022515,2,1076.92,-6.141765223681575,0.0,1.75,4.971,178.5,0.4,24.531,5.7,46.71,2.14,1.7343864229768438,469.369995,506.459991,26563200000.0,298.0,298.0,536.0,298.0,302.6,29465.0,1745.48999,1845.349976,34619370000,10641.360352,11024.94043,0,1.5955,-0.37,21.059999,17.4,26.06,95.7
2002-2,1130.2,1106.73,26047600000.0,1130.2,-2.0766236064413404,0,1147.39,3.673886133022515,2.0,1.71,4.979,178.0,0.3,20.723684210526315,5.7,44.57,2.24,1.7343864229768438,483.100006,469.359985,26047600000.0,282.3,286.0,536.0,282.3,296.7,3964.0,1928.829956,1731.48999,34022690000,10026.959961,10587.830078,0,1.6015,0.96,21.120001,21.59,26.22,90.7
2002-1,1148.08,1130.2,29746200000.0,1148.08,-1.5573827607832105,1,1106.73,-2.0766236064413404,0.0,2.01,4.217,177.7,0.2,19.714761904761904,5.7,46.17,2.17,1.7343864229768438,488.5,483.100006,29746200000.0,279.7,279.7,91.0,278.9,282.1,28613.0,1965.180054,1934.030029,39095980000,10631.0,9997.799805,0,1.5863,-0.36,23.780001,21.09,26.33,93.0
2001-12,1139.45,1148.08,25128570000.0,1139.45,0.7573829479134566,1,1130.2,-1.5573827607832105,1.0,2.01,4.217,177.4,0.2,19.388947368421054,5.7,46.37,2.16,1.7343864229768438,460.790009,488.5,25128570000.0,279.7,279.7,91.0,273.5,278.7,2157.0,1915.130005,1950.400024,35539380000,10694.650391,10542.620117,0,1.592,1.2,25.92,23.799999,26.39,88.8
2001-11,1059.78,1139.45,26330000000.0,1059.78,7.51759799203609,2,1148.08,0.7573829479134566,1.0,2.01,4.217,177.5,-0.1,19.634999999999998,5.5,43.62,2.29,1.7343864229768438,428.170013,460.779999,26330000000.0,279.7,279.7,91.0,279.7,273.9,27949.0,1705.52002,1930.579956,38324730000,10430.589844,10697.44043,0,1.5732,-0.98,33.970001,23.84,26.29,83.9
2001-10,1040.94,1059.78,29951280000.0,1040.94,1.8099025880454125,1,1139.45,7.51759799203609,2.0,2.3,4.543,177.6,-0.1,22.169565217391302,5.3,39.72,2.52,1.7343864229768438,404.869995,428.170013,29956740000.0,291.8,292.2,91.0,291.8,279.5,893.0,1491.449951,1690.199951,43885890000,9766.75,10366.339844,0,1.5887,0.59,33.419998,33.560001,26.24,82.7
2001-9,1133.58,1040.94,25025290000.0,1133.58,-8.17233896152013,0,1059.78,1.8099025880454125,1.0,3.43,5.066,178.1,-0.3,26.199473684210528,5.0,36.9,2.71,1.7343864229768438,468.559998,404.869995,25121190000.0,266.2,267.4,284.0,271.6,292.4,3137.0,1802.290039,1498.800049,30829450000,10729.599609,9774.679688,0,1.5794,1.82,26.110001,31.93,26.15,81.8
2001-8,1211.23,1133.58,23359200000.0,1211.23,-6.410838569057907,0,1040.94,-8.17233896152013,0.0,3.43,5.066,177.4,0.4,27.37391304347826,4.9,37.85,2.64,1.7343864229768438,484.779999,468.559998,23359200000.0,266.2,267.4,284.0,266.2,274.4,1817.0,2051.560059,1805.430054,32437350000,11920.639648,10713.509766,0,1.5512,1.15,20.969999,24.92,26.24,91.5
2001-7,1224.42,1211.23,23793710000.0,1224.38,-1.0740129698296355,1,1133.58,-6.410838569057907,0.0,3.54,5.354,177.4,0.0,26.4247619047619,4.6,35.46,2.82,1.7343864229768438,513.280029,484.779999,23793710000.0,264.7,266.4,251.0,264.7,270.6,1350.0,2156.76001,2027.130005,32812530000,12929.660156,11860.769531,0,1.5335,1.24,19.75,21.620001,26.21,92.4
2001-6,1255.82,1224.38,24748030000.0,1255.82,-2.5035435014572016,0,1211.23,-1.0740129698296355,1.0,3.54,5.354,177.7,-0.2,27.59904761904762,4.5,33.67,2.97,1.7343864229768438,496.5,512.640015,24748030000.0,264.7,266.4,251.0,264.7,270.6,1350.0,2131.120117,2160.540039,36577380000,13365.080078,12969.049805,0,1.5147,-1.53,23.02,19.059999,26.11,92.6
2001-5,1249.46,1255.82,24525900000.0,1249.46,0.5090198965953211,1,1224.38,-2.5035435014572016,0.0,3.81,5.288,177.3,0.2,28.62909090909091,4.3,32.02,3.12,1.7343864229768438,485.309998,496.5,24525900000.0,264.4,264.4,410.0,264.4,265.3,32850.0,2116.23999,2110.48999,41465750000,14096.320313,13262.139648,0,1.5383,0.2,25.459999,22.639999,26.31,92.0
2001-4,1160.33,1249.46,25409990000.0,1160.33,7.681435453707144,2,1255.82,0.5090198965953211,1.0,4.7,4.856,176.4,0.5,27.49,4.4,27.96,3.58,1.7343864229768438,450.529999,485.320007,23591480000.0,265.2,265.2,410.0,265.2,257.9,31161.0,1835.219971,2116.23999,42649960000,13057.650391,13934.320313,0,1.5353,-2.61,29.4,25.48,26.59,88.4
2001-3,1239.94,1160.33,27806610000.0,1239.94,-6.420471958320574,0,1249.46,7.681435453707144,2.0,4.7,4.856,176.1,0.2,27.244545454545456,4.3,26.1,3.83,1.7343864229768438,474.380005,450.529999,24872940000.0,265.2,265.2,410.0,265.2,257.9,31161.0,2126.300049,1840.26001,44719260000,12811.519531,12999.700195,0,1.5764,2.62,29.66,28.639999,26.86,91.5
2001-2,1366.01,1239.94,21644400000.0,1366.01,-9.229068601254745,0,1160.33,-6.420471958320574,0.0,4.85,5.061,176.0,0.1,29.609473684210528,4.2,27.81,3.6,1.7343864229768438,508.329987,474.369995,21617600000.0,266.3,268.5,410.0,266.3,266.8,1066.0,2771.570068,2151.830078,36428040000,13740.919922,12883.540039,0,1.5361,2.52,22.389999,28.35,27.09,90.6
2001-1,1320.28,1366.01,27829800000.0,1320.28,3.463659223801013,2,1239.94,-9.229068601254745,0.0,6.04,5.513,175.6,0.2,29.585714285714282,4.2,27.55,3.63,1.7343864229768438,483.549988,508.339996,24223110000.0,269.7,268.7,332.0,268.4,265.6,17811.0,2474.159912,2772.72998,49399780000,13898.089844,13843.549805,0,1.4984,-0.03,27.93,22.02,27.36,94.7
2000-12,1314.95,1320.28,23610800000.0,1314.95,0.40533860603064203,1,1366.01,3.463659223801013,2.0,6.04,5.513,174.6,0.6,28.436500000000002,3.9,26.62,3.76,1.7343864229768438,445.940002,483.529999,22205810000.0,269.7,268.7,332.0,269.7,272.0,1664.0,2644.090088,2470.52002,44347190000,14600.530273,13785.69043,0,1.4988,-2.47,28.309999,26.85,27.71,98.4
2000-11,1429.4,1314.95,20532300000.0,1429.4,-8.00685602350637,0,1320.28,0.40533860603064203,1.0,6.17,5.736,174.2,0.2,34.417142857142856,3.9,26.9,3.72,1.7343864229768438,497.679993,445.940002,20532300000.0,263.9,263.9,332.0,263.9,270.1,32465.0,3316.51001,2597.929932,38181910000,14557.450195,14648.509766,0,1.5367,0.93,24.07,29.65,27.73,107.6
2000-10,1436.52,1429.4,25951400000.0,1436.51,-0.4949495652658109,1,1314.95,-8.00685602350637,0.0,6.08,5.675,173.9,0.2,33.108636363636364,3.9,26.5,3.77,1.7343864229768438,521.369995,497.679993,25951400000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3714.47998,3369.629883,44129010000,15735.709961,14539.599609,0,1.5225,1.28,20.98,23.629999,27.79,105.8
2000-9,1517.68,1436.51,20838300000.0,1517.68,-5.348294765695013,0,1429.4,-0.4949495652658109,1.0,6.08,5.675,173.6,0.2,33.884,3.9,27.34,3.66,1.7343864229768438,537.890015,521.369995,20838300000.0,277.0,277.0,332.0,277.0,273.6,4291.0,4252.149902,3672.820068,34727330000,16915.039063,15747.259766,0,1.5033,2.11,16.809999,20.57,27.88,106.8
2000-8,1430.83,1517.68,20363700000.0,1430.83,6.069903482594029,2,1436.51,-5.348294765695013,0.0,6.06,5.991,172.7,0.5,31.26391304347826,4.1,27.97,3.58,1.7343864229768438,500.640015,537.890015,20355500000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3760.949951,4206.350098,33222920000,15784.599609,16861.259766,0,1.4722,-0.95,20.66,16.84,28.23,107.3
2000-7,1454.6,1430.83,19089100000.0,1454.6,-1.6341262202667388,1,1517.68,6.069903482594029,2.0,5.56,6.195,172.7,0.0,29.69684210526316,4.0,28.05,3.57,1.7343864229768438,517.23999,500.640015,19089100000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3950.590088,3766.98999,30916110000,17451.650391,15727.490234,0,1.4863,0.4,20.51,20.74,28.44,108.3
2000-6,1420.6,1454.6,21738300000.0,1420.6,2.3933549204561455,2,1430.83,-1.6341262202667388,1.0,5.56,6.195,172.2,0.3,31.82227272727273,4.0,28.16,3.55,1.7343864229768438,476.179993,517.22998,21738300000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3471.949951,3966.110107,33352380000,16320.080078,17411.050781,0,1.4804,-1.1,23.200001,19.540001,28.71,106.4
2000-5,1452.43,1420.6,19898300000.0,1452.43,-2.1914997624670485,0,1454.6,2.3933549204561455,2.0,5.67,6.255,171.2,0.6,28.78818181818182,4.0,27.49,3.64,1.7343864229768438,506.25,476.179993,19898300000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3930.179932,3400.909912,30831980000,17979.25,16332.450195,0,1.4968,1.07,26.07,23.65,28.89,110.7
2000-4,1498.58,1452.43,20106460000.0,1498.58,-3.0795820042973925,0,1420.6,-2.1914997624670485,0.0,5.6,6.379,170.9,0.2,25.722105263157896,3.8,28.5,3.51,1.7343864229768438,539.02002,506.25,20106460000.0,277.0,277.0,332.0,277.0,273.6,4291.0,4494.890137,3860.659912,35147970000,20327.789063,17973.699219,0,1.481,2.2,24.99,26.200001,28.96,109.2
2000-3,1366.42,1498.58,26156200000.0,1366.42,9.67198957860686,2,1452.43,-3.0795820042973925,0.0,5.6,6.379,171.0,-0.1,29.84173913043478,4.0,28.31,3.53,1.7343864229768438,577.710022,539.090027,26156200000.0,277.0,277.0,332.0,277.0,273.6,4291.0,4732.819824,4572.830078,43200490000,20030.080078,20337.320313,0,1.4491,0.01,22.65,24.110001,29.01,107.1
2000-2,1394.46,1366.42,20912000000.0,1394.46,-2.01081422199274,0,1498.58,9.67198957860686,2.0,5.55,6.617,170.0,0.6,29.366000000000003,4.1,27.76,3.6,1.7343864229768438,496.230011,577.710022,20912000000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3961.070068,4696.689941,35644700000,19536.679688,19959.519531,0,1.4489,0.21,24.43,23.370001,29.21,111.3
2000-1,1469.25,1394.46,21494400000.0,1469.25,-5.090352220520671,0,1366.42,-2.01081422199274,0.0,5.1,6.193,169.3,0.4,27.259473684210523,4.0,29.04,3.44,1.7343864229768438,504.76001,496.230011,21494400000.0,277.0,277.0,332.0,277.0,273.6,4291.0,4186.189941,3940.350098,33421060000,18937.449219,19539.699219,0,1.4459,-0.01,24.360001,24.950001,29.34,112.0
1999-12,1388.91,1469.25,19640690000.0,1388.91,5.78439207724042,2,1394.46,-5.090352220520671,0.0,5.1,6.193,168.8,0.3,26.10238095238095,4.0,29.66,3.37,1.7343864229768438,454.079987,504.75,19640690000.0,277.0,277.0,332.0,277.0,273.6,4291.0,3341.100098,4069.310059,31236210000,18563.259766,18934.339844,0,1.446,-1.91,23.41,24.639999,29.38,105.4
1999-11,1362.93,1388.91,18384820000.0,1362.93,1.9061874050758307,1,1469.25,5.78439207724042,2.0,4.98,6.046,168.4,0.2,25.00238095238095,4.1,29.74,3.36,1.7343864229768438,428.640015,454.079987,18384820000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2970.929932,3336.159912,28754050000,17982.390625,18558.230469,0,1.4741,0.25,22.700001,24.18,29.35,107.2
1999-10,1282.71,1362.93,18832000000.0,1282.71,6.253946722174149,2,1388.91,1.9061874050758307,1.0,4.71,5.986,168.1,0.2,22.69142857142857,4.1,28.66,3.49,1.7343864229768438,427.299988,428.640015,18832000000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2729.040039,2966.429932,22684970000,17589.730469,17942.080078,0,1.4704,0.22,25.58,22.200001,29.34,103.2
1999-9,1320.41,1282.71,16438700000.0,1320.41,-2.85517377178301,0,1362.93,6.253946722174149,2.0,4.82,5.974,167.8,0.2,23.796666666666667,4.2,29.99,3.33,1.7343864229768438,427.829987,427.299988,16438700000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2752.330078,2746.159912,21333490000,17479.570313,17605.460938,0,1.4672,-1.66,23.860001,25.41,29.36,107.2
1999-8,1328.72,1320.41,15818550000.0,1328.72,-0.6254139322054266,1,1282.71,-2.85517377178301,0.0,4.57,5.84,167.1,0.4,21.278636363636362,4.2,30.89,3.24,1.7343864229768438,444.769989,427.829987,15818550000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2638.310059,2739.350098,20246710000,17827.240234,17436.560547,0,1.492,-1.0,25.75,24.450001,29.39,104.5
1999-7,1372.71,1328.72,15332930000.0,1372.71,-3.204609859329356,0,1320.41,-0.6254139322054266,1.0,4.57,5.84,166.7,0.2,20.103333333333335,4.3,32.88,3.04,1.7343864229768438,457.679993,444.769989,15332930000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2692.959961,2638.48999,20915660000,17607.599609,17861.859375,0,1.507,3.06,20.57,24.639999,29.35,106.0
1999-6,1301.84,1372.71,16079170000.0,1301.84,5.443833343575257,2,1328.72,-3.204609859329356,0.0,4.54,5.766,166.0,0.4,17.923181818181817,4.3,32.24,3.1,1.7343864229768438,438.679993,457.679993,16079170000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2467.51001,2686.120117,19607990000,16090.150391,17529.740234,0,1.4623,-0.79,27.120001,21.09,29.32,107.3
1999-5,1335.18,1301.84,15880260000.0,1335.18,-2.497041597387629,0,1372.71,5.443833343575257,2.0,4.3,5.272,166.0,0.0,17.7185,4.2,33.19,3.01,1.7343864229768438,432.809998,438.679993,15880260000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2546.330078,2470.52002,18519390000,16762.779297,16111.650391,0,1.4739,1.19,24.41,25.389999,29.32,106.8
1999-4,1286.37,1335.18,18523200000.0,1286.37,3.7943981902563166,2,1301.84,-2.497041597387629,0.0,4.3,5.272,165.9,0.1,17.312380952380952,4.3,34.0,2.94,1.7343864229768438,397.630005,432.809998,18523200000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2493.070068,2542.860107,23426400000,15868.049805,16701.529297,0,1.4565,-3.42,22.870001,25.07,29.32,104.6
1999-3,1238.33,1286.37,18002500000.0,1238.33,3.879418248770519,2,1335.18,3.7943981902563166,2.0,4.58,5.384,164.8,0.7,14.676521739130434,4.2,33.39,2.99,1.7343864229768438,392.23999,397.630005,18002500000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2286.830078,2461.399902,21196320000,14362.860352,15836.589844,0,1.508,0.0,29.34,23.26,29.54,105.7
1999-2,1279.64,1238.33,14555860000.0,1279.64,-3.228251695789454,0,1286.37,3.879418248770519,2.0,4.41,4.745,164.7,0.1,12.013684210526316,4.4,32.67,3.06,1.7343864229768438,427.220001,392.26001,14555860000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2522.379883,2288.030029,17439250000,14544.120117,14367.540039,0,1.508,-0.17,27.209999,27.879999,29.47,108.1
1999-1,1229.23,1279.64,16213500000.0,1229.23,4.100941239637828,2,1238.33,-3.228251695789454,0.0,4.38,4.659,164.7,0.0,12.514736842105263,4.3,32.92,3.04,1.7343864229768438,421.959991,427.220001,16213500000.0,277.0,277.0,332.0,277.0,273.6,4291.0,2207.540039,2505.889893,20526060000,13779.049805,14499.25,0,1.5105,-1.31,25.379999,26.25,29.36,103.9
1998-12,1163.63,1229.23,15181450000.0,1163.63,5.637530830246719,2,1279.64,4.100941239637828,2.0,4.38,4.659,164.4,0.2,11.347272727272726,4.4,31.56,3.17,1.7343864229768438,397.75,421.959991,15181450000.0,277.0,277.0,332.0,277.0,273.6,4291.0,1928.51001,2192.689941,19075670000,14821.530273,13842.169922,0,1.5305,-0.16,27.379999,24.42,29.28,100.5
1998-11,1098.67,1163.63,13451280000.0,1098.67,5.912603420499334,2,1229.23,5.637530830246719,2.0,4.13,4.304,164.1,0.2,13.002105263157894,4.4,30.25,3.31,1.7343864229768438,378.160004,397.75,13451280000.0,277.0,277.0,332.0,277.0,273.6,4291.0,1783.709961,1949.540039,17697660000,13648.280273,14883.700195,0,1.533,-0.63,28.309999,26.01,29.23,102.7
1998-10,1017.01,1098.67,18001650000.0,1017.01,8.02941957306222,2,1163.63,5.912603420499334,2.0,4.13,4.304,163.9,0.1,14.460909090909091,4.5,27.2,3.68,1.7343864229768438,363.589996,378.160004,18001650000.0,277.0,277.0,332.0,277.0,273.6,4291.0,1663.300049,1771.390015,19397870000,13377.240234,13564.509766,0,1.5427,0.8,41.900002,28.049999,29.19,97.4
1998-9,957.28,1017.01,16714080000.0,957.28,6.239553735584157,2,1098.67,8.02941957306222,2.0,4.77,5.036,163.5,0.2,15.031428571428572,4.6,26.8,3.73,1.7343864229768438,337.950012,363.589996,16714080000.0,277.0,277.0,332.0,277.0,273.6,4291.0,1509.01001,1693.839966,15884050000,13979.820313,13406.389648,0,1.5305,-2.29,41.740002,40.950001,29.23,100.9
1998-8,1120.67,957.28,15071550000.0,1120.67,-14.579671089616042,0,1017.01,6.239553735584157,2.0,4.95,5.426,163.4,0.1,13.47190476190476,4.5,28.0,3.57,1.7343864229768438,419.75,337.950012,15071550000.0,277.0,277.0,332.0,277.0,273.6,4291.0,1869.719971,1499.25,15746140000,16303.599609,14107.889648,0,1.5663,3.54,26.15,44.279999,29.15,104.4
1998-7,1133.84,1120.67,14194800000.0,1133.84,-1.161539547026022,1,957.28,-14.579671089616042,0.0,4.95,5.426,163.2,0.1,14.172727272727274,4.5,29.9,3.34,1.7343864229768438,457.390015,419.75,14194800000.0,277.0,277.0,332.0,277.0,273.6,4291.0,1904.23999,1872.390015,17597450000,15852.099609,16378.969727,0,1.5128,3.14,18.99,24.799999,29.07,105.2
